Date and Time,Location Code,Energy kWh
15/2/22 5:00,CWSS_BLK-A,0
15/2/22 5:00,CWSS_BLK-I,0
15/2/22 6:00,CWSS_BLK-I,0
15/2/22 6:00,CWSS_BLK-CDE,0
15/2/22 6:00,CWSS_BLK-B,0
15/2/22 6:00,CWSS_BLK-A,0
15/2/22 7:00,CWSS_BLK-A,0
15/2/22 7:00,CWSS_BLK-CDE,0
15/2/22 7:00,CWSS_BLK-B,0
15/2/22 7:00,CWSS_BLK-I,0.03
15/2/22 8:00,CWSS_BLK-B,2.3
15/2/22 8:00,CWSS_BLK-I,1.48
15/2/22 8:00,CWSS_BLK-A,2.37
15/2/22 8:00,CWSS_BLK-CDE,2.21
15/2/22 9:00,CWSS_BLK-B,15.93
15/2/22 9:00,CWSS_BLK-A,17.05
15/2/22 9:00,CWSS_BLK-CDE,15.97
15/2/22 9:00,CWSS_BLK-I,10.53
15/2/22 10:00,CWSS_BLK-B,45.89
15/2/22 10:00,CWSS_BLK-I,29.31
15/2/22 10:00,CWSS_BLK-A,49.83
15/2/22 10:00,CWSS_BLK-CDE,47.23
15/2/22 11:00,CWSS_BLK-I,50.57
15/2/22 11:00,CWSS_BLK-A,83.23
15/2/22 11:00,CWSS_BLK-CDE,77.73
15/2/22 11:00,CWSS_BLK-B,73.86
15/2/22 12:00,CWSS_BLK-I,48.33
15/2/22 12:00,CWSS_BLK-A,76.51
15/2/22 12:00,CWSS_BLK-CDE,71.87
15/2/22 12:00,CWSS_BLK-B,67.85
15/2/22 13:00,CWSS_BLK-A,100.13
15/2/22 13:00,CWSS_BLK-I,63.58
15/2/22 13:00,CWSS_BLK-B,88.83
15/2/22 13:00,CWSS_BLK-CDE,92.58
15/2/22 14:00,CWSS_BLK-CDE,116.9
15/2/22 14:00,CWSS_BLK-A,128.12
15/2/22 14:00,CWSS_BLK-I,82.11
15/2/22 14:00,CWSS_BLK-B,110.79
15/2/22 15:00,CWSS_BLK-A,48.9
15/2/22 15:00,CWSS_BLK-CDE,45.47
15/2/22 15:00,CWSS_BLK-B,41.32
15/2/22 15:00,CWSS_BLK-I,31.9
15/2/22 16:00,CWSS_BLK-CDE,44.45
15/2/22 16:00,CWSS_BLK-B,42.24
15/2/22 16:00,CWSS_BLK-I,31.23
15/2/22 16:00,CWSS_BLK-A,47.24
15/2/22 17:00,CWSS_BLK-B,27.75
15/2/22 17:00,CWSS_BLK-CDE,31.01
15/2/22 17:00,CWSS_BLK-I,22.02
15/2/22 17:00,CWSS_BLK-A,33.06
15/2/22 18:00,CWSS_BLK-B,5.98
15/2/22 18:00,CWSS_BLK-I,4.58
15/2/22 18:00,CWSS_BLK-A,6.99
15/2/22 18:00,CWSS_BLK-CDE,6.4
15/2/22 19:00,CWSS_BLK-I,2.69
15/2/22 19:00,CWSS_BLK-B,3.7
15/2/22 19:00,CWSS_BLK-A,4.31
15/2/22 19:00,CWSS_BLK-CDE,4
15/2/22 20:00,CWSS_BLK-B,0.1
15/2/22 20:00,CWSS_BLK-A,0.12
15/2/22 20:00,CWSS_BLK-I,0.1
15/2/22 20:00,CWSS_BLK-CDE,0.1
15/2/22 21:00,CWSS_BLK-A,0
15/2/22 21:00,CWSS_BLK-CDE,0
15/2/22 21:00,CWSS_BLK-I,0
15/2/22 21:00,CWSS_BLK-B,0
16/2/22 1:00,CWSS_BLK-CDE,0
16/2/22 1:00,CWSS_BLK-B,0
16/2/22 1:00,CWSS_BLK-I,0.03
16/2/22 1:00,CWSS_BLK-A,0
16/2/22 2:00,CWSS_BLK-A,0
16/2/22 2:00,CWSS_BLK-B,0
16/2/22 2:00,CWSS_BLK-I,0
16/2/22 2:00,CWSS_BLK-CDE,0
16/2/22 3:00,CWSS_BLK-CDE,0
16/2/22 3:00,CWSS_BLK-I,0.03
16/2/22 3:00,CWSS_BLK-B,0
16/2/22 3:00,CWSS_BLK-A,0
16/2/22 4:00,CWSS_BLK-B,0
16/2/22 4:00,CWSS_BLK-I,0
16/2/22 4:00,CWSS_BLK-CDE,0
16/2/22 4:00,CWSS_BLK-A,0
16/2/22 5:00,CWSS_BLK-B,0
16/2/22 5:00,CWSS_BLK-CDE,0
16/2/22 5:00,CWSS_BLK-I,0
16/2/22 5:00,CWSS_BLK-A,0
16/2/22 6:00,CWSS_BLK-CDE,0
16/2/22 6:00,CWSS_BLK-I,0
16/2/22 6:00,CWSS_BLK-B,0
16/2/22 6:00,CWSS_BLK-A,0
16/2/22 7:00,CWSS_BLK-I,0
16/2/22 7:00,CWSS_BLK-B,0
16/2/22 7:00,CWSS_BLK-CDE,0
16/2/22 7:00,CWSS_BLK-A,0
16/2/22 8:00,CWSS_BLK-I,0.39
16/2/22 8:00,CWSS_BLK-A,0.58
16/2/22 8:00,CWSS_BLK-B,0.57
16/2/22 8:00,CWSS_BLK-CDE,0.52
16/2/22 9:00,CWSS_BLK-B,3.46
16/2/22 9:00,CWSS_BLK-CDE,3.23
16/2/22 9:00,CWSS_BLK-A,3.49
16/2/22 9:00,CWSS_BLK-I,2.18
16/2/22 10:00,CWSS_BLK-B,16.06
16/2/22 10:00,CWSS_BLK-A,18.11
16/2/22 10:00,CWSS_BLK-I,11.77
16/2/22 10:00,CWSS_BLK-CDE,17.06
16/2/22 11:00,CWSS_BLK-CDE,25.06
16/2/22 11:00,CWSS_BLK-B,24.25
16/2/22 11:00,CWSS_BLK-A,26.98
16/2/22 11:00,CWSS_BLK-I,17.5
16/2/22 12:00,CWSS_BLK-I,14.88
16/2/22 12:00,CWSS_BLK-A,22.91
16/2/22 12:00,CWSS_BLK-CDE,21.12
16/2/22 12:00,CWSS_BLK-B,20.19
16/2/22 13:00,CWSS_BLK-B,35.55
16/2/22 13:00,CWSS_BLK-A,38.46
16/2/22 13:00,CWSS_BLK-CDE,35.93
16/2/22 13:00,CWSS_BLK-I,24.71
16/2/22 14:00,CWSS_BLK-I,31.46
16/2/22 14:00,CWSS_BLK-A,48.6
16/2/22 14:00,CWSS_BLK-CDE,45.25
16/2/22 14:00,CWSS_BLK-B,42.68
16/2/22 15:00,CWSS_BLK-CDE,38.91
16/2/22 15:00,CWSS_BLK-B,37.05
16/2/22 15:00,CWSS_BLK-I,27.04
16/2/22 15:00,CWSS_BLK-A,41.83
16/2/22 16:00,CWSS_BLK-A,42.63
16/2/22 16:00,CWSS_BLK-I,27.55
16/2/22 16:00,CWSS_BLK-CDE,39.9
16/2/22 16:00,CWSS_BLK-B,37.89
16/2/22 17:00,CWSS_BLK-A,41.28
16/2/22 17:00,CWSS_BLK-CDE,38.69
16/2/22 17:00,CWSS_BLK-B,36.26
16/2/22 17:00,CWSS_BLK-I,26.91
16/2/22 18:00,CWSS_BLK-I,23.46
16/2/22 18:00,CWSS_BLK-A,34.18
16/2/22 18:00,CWSS_BLK-B,29.89
16/2/22 18:00,CWSS_BLK-CDE,32.45
16/2/22 19:00,CWSS_BLK-CDE,13.28
16/2/22 19:00,CWSS_BLK-B,11.23
16/2/22 19:00,CWSS_BLK-A,13.75
16/2/22 19:00,CWSS_BLK-I,10.14
16/2/22 20:00,CWSS_BLK-B,0.48
16/2/22 20:00,CWSS_BLK-I,0.45
16/2/22 20:00,CWSS_BLK-A,0.67
16/2/22 20:00,CWSS_BLK-CDE,0.64
17/2/22 1:00,CWSS_BLK-B,0
17/2/22 1:00,CWSS_BLK-CDE,0
17/2/22 1:00,CWSS_BLK-I,0
17/2/22 1:00,CWSS_BLK-A,0
17/2/22 2:00,CWSS_BLK-CDE,0
17/2/22 2:00,CWSS_BLK-A,0
17/2/22 2:00,CWSS_BLK-I,0.03
17/2/22 2:00,CWSS_BLK-B,0
17/2/22 3:00,CWSS_BLK-B,0
17/2/22 3:00,CWSS_BLK-A,0
17/2/22 3:00,CWSS_BLK-CDE,0
17/2/22 3:00,CWSS_BLK-I,0
17/2/22 4:00,CWSS_BLK-A,0.03
17/2/22 4:00,CWSS_BLK-I,0
17/2/22 4:00,CWSS_BLK-CDE,0
17/2/22 4:00,CWSS_BLK-B,0
17/2/22 5:00,CWSS_BLK-A,0
17/2/22 5:00,CWSS_BLK-B,0
17/2/22 5:00,CWSS_BLK-CDE,0
17/2/22 5:00,CWSS_BLK-I,0
17/2/22 6:00,CWSS_BLK-I,0
17/2/22 6:00,CWSS_BLK-A,0
17/2/22 6:00,CWSS_BLK-CDE,0
17/2/22 6:00,CWSS_BLK-B,0
17/2/22 7:00,CWSS_BLK-CDE,0
17/2/22 7:00,CWSS_BLK-I,0.03
17/2/22 7:00,CWSS_BLK-A,0
17/2/22 7:00,CWSS_BLK-B,0
17/2/22 8:00,CWSS_BLK-CDE,1.12
17/2/22 8:00,CWSS_BLK-B,1.25
17/2/22 8:00,CWSS_BLK-A,1.25
17/2/22 8:00,CWSS_BLK-I,0.78
17/2/22 9:00,CWSS_BLK-A,17.79
17/2/22 9:00,CWSS_BLK-B,17.79
17/2/22 9:00,CWSS_BLK-CDE,16.29
17/2/22 9:00,CWSS_BLK-I,10.14
17/2/22 10:00,CWSS_BLK-CDE,48.89
17/2/22 10:00,CWSS_BLK-I,29.7
17/2/22 10:00,CWSS_BLK-B,46.88
17/2/22 10:00,CWSS_BLK-A,52.9
17/2/22 11:00,CWSS_BLK-CDE,66.36
17/2/22 11:00,CWSS_BLK-B,64.47
17/2/22 11:00,CWSS_BLK-I,44.46
17/2/22 11:00,CWSS_BLK-A,71.13
17/2/22 12:00,CWSS_BLK-B,96.45
17/2/22 12:00,CWSS_BLK-I,67.93
17/2/22 12:00,CWSS_BLK-A,109.41
17/2/22 12:00,CWSS_BLK-CDE,102.91
17/2/22 13:00,CWSS_BLK-CDE,110.18
17/2/22 13:00,CWSS_BLK-B,100.96
17/2/22 13:00,CWSS_BLK-A,119.94
17/2/22 13:00,CWSS_BLK-I,72.65
17/2/22 14:00,CWSS_BLK-A,67.29
17/2/22 14:00,CWSS_BLK-CDE,63.46
17/2/22 14:00,CWSS_BLK-B,61.35
17/2/22 14:00,CWSS_BLK-I,43.46
17/2/22 15:00,CWSS_BLK-CDE,67.59
17/2/22 15:00,CWSS_BLK-A,71.39
17/2/22 15:00,CWSS_BLK-B,63.2
17/2/22 15:00,CWSS_BLK-I,47.78
17/2/22 16:00,CWSS_BLK-I,60.35
17/2/22 16:00,CWSS_BLK-B,76.8
17/2/22 16:00,CWSS_BLK-CDE,85.25
17/2/22 16:00,CWSS_BLK-A,90.21
17/2/22 17:00,CWSS_BLK-I,45.86
17/2/22 17:00,CWSS_BLK-CDE,63.07
17/2/22 17:00,CWSS_BLK-A,65.51
17/2/22 17:00,CWSS_BLK-B,56.32
17/2/22 18:00,CWSS_BLK-I,24.16
17/2/22 18:00,CWSS_BLK-A,33.93
17/2/22 18:00,CWSS_BLK-B,28.78
17/2/22 18:00,CWSS_BLK-CDE,33.18
17/2/22 19:00,CWSS_BLK-CDE,21.95
17/2/22 19:00,CWSS_BLK-B,17.63
17/2/22 19:00,CWSS_BLK-A,21.75
17/2/22 19:00,CWSS_BLK-I,17.57
17/2/22 20:00,CWSS_BLK-B,0.54
17/2/22 20:00,CWSS_BLK-I,0.44
17/2/22 20:00,CWSS_BLK-CDE,0.71
17/2/22 20:00,CWSS_BLK-A,0.71
18/2/22 1:00,CWSS_BLK-CDE,0
18/2/22 1:00,CWSS_BLK-A,0
18/2/22 1:00,CWSS_BLK-I,0.03
18/2/22 1:00,CWSS_BLK-B,0
18/2/22 2:00,CWSS_BLK-CDE,0
18/2/22 2:00,CWSS_BLK-B,0
18/2/22 2:00,CWSS_BLK-A,0.03
18/2/22 2:00,CWSS_BLK-I,0
18/2/22 3:00,CWSS_BLK-A,0
18/2/22 3:00,CWSS_BLK-B,0
18/2/22 3:00,CWSS_BLK-CDE,0
18/2/22 3:00,CWSS_BLK-I,0
18/2/22 4:00,CWSS_BLK-I,0
18/2/22 4:00,CWSS_BLK-B,0
18/2/22 4:00,CWSS_BLK-A,0
18/2/22 4:00,CWSS_BLK-CDE,0
18/2/22 5:00,CWSS_BLK-I,0
18/2/22 5:00,CWSS_BLK-A,0
18/2/22 5:00,CWSS_BLK-CDE,0
18/2/22 5:00,CWSS_BLK-B,0
18/2/22 6:00,CWSS_BLK-CDE,0
18/2/22 6:00,CWSS_BLK-I,0.03
18/2/22 6:00,CWSS_BLK-B,0
18/2/22 6:00,CWSS_BLK-A,0
18/2/22 7:00,CWSS_BLK-A,0
18/2/22 7:00,CWSS_BLK-I,0
18/2/22 7:00,CWSS_BLK-B,0
18/2/22 7:00,CWSS_BLK-CDE,0
18/2/22 8:00,CWSS_BLK-I,2.27
18/2/22 8:00,CWSS_BLK-CDE,3.48
18/2/22 8:00,CWSS_BLK-B,4.06
18/2/22 8:00,CWSS_BLK-A,3.77
18/2/22 9:00,CWSS_BLK-A,29.54
18/2/22 9:00,CWSS_BLK-B,30.6
18/2/22 9:00,CWSS_BLK-I,16.39
18/2/22 9:00,CWSS_BLK-CDE,27.35
18/2/22 10:00,CWSS_BLK-CDE,32.77
18/2/22 10:00,CWSS_BLK-B,32.22
18/2/22 10:00,CWSS_BLK-A,34.85
18/2/22 10:00,CWSS_BLK-I,20.66
18/2/22 11:00,CWSS_BLK-B,75.29
18/2/22 11:00,CWSS_BLK-A,83.69
18/2/22 11:00,CWSS_BLK-I,50.53
18/2/22 11:00,CWSS_BLK-CDE,79.39
18/2/22 12:00,CWSS_BLK-CDE,84.06
18/2/22 12:00,CWSS_BLK-I,57.16
18/2/22 12:00,CWSS_BLK-A,88.61
18/2/22 12:00,CWSS_BLK-B,78.84
18/2/22 13:00,CWSS_BLK-I,71.59
18/2/22 13:00,CWSS_BLK-CDE,104.83
18/2/22 13:00,CWSS_BLK-A,112.48
18/2/22 13:00,CWSS_BLK-B,94.78
18/2/22 14:00,CWSS_BLK-I,34.63
18/2/22 14:00,CWSS_BLK-B,49.02
18/2/22 14:00,CWSS_BLK-A,53.95
18/2/22 14:00,CWSS_BLK-CDE,50.21
18/2/22 15:00,CWSS_BLK-B,115.06
18/2/22 15:00,CWSS_BLK-I,87.23
18/2/22 15:00,CWSS_BLK-A,132.28
18/2/22 15:00,CWSS_BLK-CDE,125.15
18/2/22 16:00,CWSS_BLK-B,38.27
18/2/22 16:00,CWSS_BLK-I,31.3
18/2/22 16:00,CWSS_BLK-CDE,44.29
18/2/22 16:00,CWSS_BLK-A,45.72
18/2/22 17:00,CWSS_BLK-CDE,36.32
18/2/22 17:00,CWSS_BLK-I,24.97
18/2/22 17:00,CWSS_BLK-A,37.85
18/2/22 17:00,CWSS_BLK-B,32.89
18/2/22 18:00,CWSS_BLK-B,20.09
18/2/22 18:00,CWSS_BLK-CDE,21.12
18/2/22 18:00,CWSS_BLK-I,15.66
18/2/22 18:00,CWSS_BLK-A,22.37
18/2/22 19:00,CWSS_BLK-B,7.55
18/2/22 19:00,CWSS_BLK-I,6.31
18/2/22 19:00,CWSS_BLK-A,9.41
18/2/22 19:00,CWSS_BLK-CDE,8.45
18/2/22 20:00,CWSS_BLK-CDE,0.19
18/2/22 20:00,CWSS_BLK-B,0.22
18/2/22 20:00,CWSS_BLK-A,0.22
18/2/22 20:00,CWSS_BLK-I,0.13
19/2/22 1:00,CWSS_BLK-A,0
19/2/22 1:00,CWSS_BLK-CDE,0
19/2/22 1:00,CWSS_BLK-I,0
19/2/22 1:00,CWSS_BLK-B,0
19/2/22 2:00,CWSS_BLK-B,0
19/2/22 2:00,CWSS_BLK-CDE,0
19/2/22 2:00,CWSS_BLK-A,0
19/2/22 2:00,CWSS_BLK-I,0.03
19/2/22 3:00,CWSS_BLK-A,0
19/2/22 3:00,CWSS_BLK-I,0
19/2/22 3:00,CWSS_BLK-CDE,0
19/2/22 3:00,CWSS_BLK-B,0
19/2/22 4:00,CWSS_BLK-CDE,0
19/2/22 4:00,CWSS_BLK-I,0
19/2/22 4:00,CWSS_BLK-B,0
19/2/22 4:00,CWSS_BLK-A,0
19/2/22 5:00,CWSS_BLK-B,0
19/2/22 5:00,CWSS_BLK-CDE,0
19/2/22 5:00,CWSS_BLK-A,0
19/2/22 5:00,CWSS_BLK-I,0
19/2/22 6:00,CWSS_BLK-CDE,0
19/2/22 6:00,CWSS_BLK-A,0
19/2/22 6:00,CWSS_BLK-B,0
19/2/22 6:00,CWSS_BLK-I,0
19/2/22 7:00,CWSS_BLK-B,0
19/2/22 7:00,CWSS_BLK-I,0.03
19/2/22 7:00,CWSS_BLK-CDE,0
19/2/22 7:00,CWSS_BLK-A,0
19/2/22 8:00,CWSS_BLK-CDE,2.34
19/2/22 8:00,CWSS_BLK-B,2.37
19/2/22 8:00,CWSS_BLK-I,1.47
19/2/22 8:00,CWSS_BLK-A,2.5
19/2/22 9:00,CWSS_BLK-A,22.4
19/2/22 9:00,CWSS_BLK-I,11.81
19/2/22 9:00,CWSS_BLK-B,23.78
19/2/22 9:00,CWSS_BLK-CDE,20.7
19/2/22 10:00,CWSS_BLK-I,28.64
19/2/22 10:00,CWSS_BLK-A,51.84
19/2/22 10:00,CWSS_BLK-B,45.63
19/2/22 10:00,CWSS_BLK-CDE,48
19/2/22 11:00,CWSS_BLK-CDE,74.82
19/2/22 11:00,CWSS_BLK-I,48.84
19/2/22 11:00,CWSS_BLK-A,77.7
19/2/22 11:00,CWSS_BLK-B,67.55
19/2/22 12:00,CWSS_BLK-CDE,72.61
19/2/22 12:00,CWSS_BLK-I,47.58
19/2/22 12:00,CWSS_BLK-B,66.88
19/2/22 12:00,CWSS_BLK-A,76.57
19/2/22 13:00,CWSS_BLK-B,48.22
19/2/22 13:00,CWSS_BLK-A,57.22
19/2/22 13:00,CWSS_BLK-I,36.48
19/2/22 13:00,CWSS_BLK-CDE,53.15
19/2/22 14:00,CWSS_BLK-CDE,49.15
19/2/22 14:00,CWSS_BLK-A,52.84
19/2/22 14:00,CWSS_BLK-I,34.25
19/2/22 14:00,CWSS_BLK-B,42.63
19/2/22 15:00,CWSS_BLK-I,38.84
19/2/22 15:00,CWSS_BLK-CDE,56.01
19/2/22 15:00,CWSS_BLK-A,59.68
19/2/22 15:00,CWSS_BLK-B,49.4
19/2/22 16:00,CWSS_BLK-B,28.73
19/2/22 16:00,CWSS_BLK-A,33.06
19/2/22 16:00,CWSS_BLK-CDE,31.81
19/2/22 16:00,CWSS_BLK-I,21.92
19/2/22 17:00,CWSS_BLK-CDE,74.52
19/2/22 17:00,CWSS_BLK-A,77
19/2/22 17:00,CWSS_BLK-B,65.98
19/2/22 17:00,CWSS_BLK-I,54.26
19/2/22 18:00,CWSS_BLK-CDE,46.47
19/2/22 18:00,CWSS_BLK-A,46.52
19/2/22 18:00,CWSS_BLK-B,39.16
19/2/22 18:00,CWSS_BLK-I,35.13
19/2/22 19:00,CWSS_BLK-B,12.74
19/2/22 19:00,CWSS_BLK-I,12.38
19/2/22 19:00,CWSS_BLK-A,14.85
19/2/22 19:00,CWSS_BLK-CDE,15.2
19/2/22 20:00,CWSS_BLK-I,0.35
19/2/22 20:00,CWSS_BLK-A,0.54
19/2/22 20:00,CWSS_BLK-B,0.48
19/2/22 20:00,CWSS_BLK-CDE,0.51
20/2/22 1:00,CWSS_BLK-A,0
20/2/22 1:00,CWSS_BLK-B,0
20/2/22 1:00,CWSS_BLK-I,0.03
20/2/22 1:00,CWSS_BLK-CDE,0
20/2/22 2:00,CWSS_BLK-CDE,0
20/2/22 2:00,CWSS_BLK-A,0
20/2/22 2:00,CWSS_BLK-I,0
20/2/22 2:00,CWSS_BLK-B,0
20/2/22 3:00,CWSS_BLK-I,0
20/2/22 3:00,CWSS_BLK-A,0
20/2/22 3:00,CWSS_BLK-B,0
20/2/22 3:00,CWSS_BLK-CDE,0
20/2/22 4:00,CWSS_BLK-I,0
20/2/22 4:00,CWSS_BLK-CDE,0
20/2/22 4:00,CWSS_BLK-A,0
20/2/22 4:00,CWSS_BLK-B,0
20/2/22 5:00,CWSS_BLK-I,0.03
20/2/22 5:00,CWSS_BLK-CDE,0
20/2/22 5:00,CWSS_BLK-A,0
20/2/22 5:00,CWSS_BLK-B,0
20/2/22 6:00,CWSS_BLK-I,0
20/2/22 6:00,CWSS_BLK-CDE,0
20/2/22 6:00,CWSS_BLK-B,0
20/2/22 6:00,CWSS_BLK-A,0
20/2/22 7:00,CWSS_BLK-CDE,0
20/2/22 7:00,CWSS_BLK-A,0
20/2/22 7:00,CWSS_BLK-I,0
20/2/22 7:00,CWSS_BLK-B,0
20/2/22 8:00,CWSS_BLK-B,1.48
20/2/22 8:00,CWSS_BLK-I,1.08
20/2/22 8:00,CWSS_BLK-CDE,1.57
20/2/22 8:00,CWSS_BLK-A,1.66
20/2/22 9:00,CWSS_BLK-I,10.62
20/2/22 9:00,CWSS_BLK-B,15.84
20/2/22 9:00,CWSS_BLK-A,17.5
20/2/22 9:00,CWSS_BLK-CDE,16.29
20/2/22 10:00,CWSS_BLK-A,52.19
20/2/22 10:00,CWSS_BLK-B,45.6
20/2/22 10:00,CWSS_BLK-I,27.01
20/2/22 10:00,CWSS_BLK-CDE,46.94
20/2/22 11:00,CWSS_BLK-CDE,72.17
20/2/22 11:00,CWSS_BLK-I,48.73
20/2/22 11:00,CWSS_BLK-B,71.84
20/2/22 11:00,CWSS_BLK-A,76.64
20/2/22 12:00,CWSS_BLK-A,112.87
20/2/22 12:00,CWSS_BLK-CDE,105.92
20/2/22 12:00,CWSS_BLK-B,93.89
20/2/22 12:00,CWSS_BLK-I,69.3
20/2/22 13:00,CWSS_BLK-I,68.45
20/2/22 13:00,CWSS_BLK-A,107.58
20/2/22 13:00,CWSS_BLK-B,75.23
20/2/22 13:00,CWSS_BLK-CDE,101.24
20/2/22 14:00,CWSS_BLK-A,105.28
20/2/22 14:00,CWSS_BLK-I,68.55
20/2/22 14:00,CWSS_BLK-B,78.31
20/2/22 14:00,CWSS_BLK-CDE,96.16
20/2/22 15:00,CWSS_BLK-CDE,96.51
20/2/22 15:00,CWSS_BLK-A,102.6
20/2/22 15:00,CWSS_BLK-I,66.46
20/2/22 15:00,CWSS_BLK-B,74.11
20/2/22 16:00,CWSS_BLK-CDE,17.28
20/2/22 16:00,CWSS_BLK-B,16.51
20/2/22 16:00,CWSS_BLK-I,12.44
20/2/22 16:00,CWSS_BLK-A,18.59
20/2/22 17:00,CWSS_BLK-B,2.31
20/2/22 17:00,CWSS_BLK-CDE,2.5
20/2/22 17:00,CWSS_BLK-A,2.66
20/2/22 17:00,CWSS_BLK-I,1.67
20/2/22 18:00,CWSS_BLK-I,1.16
20/2/22 18:00,CWSS_BLK-B,1.66
20/2/22 18:00,CWSS_BLK-A,1.78
20/2/22 18:00,CWSS_BLK-CDE,1.63
20/2/22 19:00,CWSS_BLK-B,1.92
20/2/22 19:00,CWSS_BLK-A,2.05
20/2/22 19:00,CWSS_BLK-CDE,1.8
20/2/22 19:00,CWSS_BLK-I,1.22
20/2/22 20:00,CWSS_BLK-B,0.16
20/2/22 20:00,CWSS_BLK-I,0.13
20/2/22 20:00,CWSS_BLK-A,0.19
20/2/22 20:00,CWSS_BLK-CDE,0.16
20/2/22 21:00,CWSS_BLK-A,0
20/2/22 21:00,CWSS_BLK-I,0
20/2/22 21:00,CWSS_BLK-CDE,0
20/2/22 21:00,CWSS_BLK-B,0
20/2/22 22:00,CWSS_BLK-B,0
20/2/22 22:00,CWSS_BLK-A,0
20/2/22 22:00,CWSS_BLK-CDE,0
20/2/22 22:00,CWSS_BLK-I,0
20/2/22 23:00,CWSS_BLK-I,0
20/2/22 23:00,CWSS_BLK-B,0
20/2/22 23:00,CWSS_BLK-A,0
20/2/22 23:00,CWSS_BLK-CDE,0
21/2/22 1:00,CWSS_BLK-I,0.03
21/2/22 1:00,CWSS_BLK-CDE,0
21/2/22 1:00,CWSS_BLK-A,0
21/2/22 1:00,CWSS_BLK-B,0
21/2/22 2:00,CWSS_BLK-A,0
21/2/22 2:00,CWSS_BLK-I,0
21/2/22 2:00,CWSS_BLK-CDE,0
21/2/22 2:00,CWSS_BLK-B,0
21/2/22 3:00,CWSS_BLK-I,0
21/2/22 3:00,CWSS_BLK-B,0
21/2/22 3:00,CWSS_BLK-A,0
21/2/22 3:00,CWSS_BLK-CDE,0
21/2/22 4:00,CWSS_BLK-CDE,0
21/2/22 4:00,CWSS_BLK-B,0
21/2/22 4:00,CWSS_BLK-A,0
21/2/22 4:00,CWSS_BLK-I,0.03
21/2/22 5:00,CWSS_BLK-A,0
21/2/22 5:00,CWSS_BLK-B,0
21/2/22 5:00,CWSS_BLK-CDE,0
21/2/22 5:00,CWSS_BLK-I,0
21/2/22 6:00,CWSS_BLK-I,0
21/2/22 6:00,CWSS_BLK-CDE,0
21/2/22 6:00,CWSS_BLK-B,0
21/2/22 6:00,CWSS_BLK-A,0
21/2/22 7:00,CWSS_BLK-I,0.03
21/2/22 7:00,CWSS_BLK-CDE,0
21/2/22 7:00,CWSS_BLK-A,0.03
21/2/22 7:00,CWSS_BLK-B,0
21/2/22 8:00,CWSS_BLK-A,3.1
21/2/22 8:00,CWSS_BLK-CDE,2.95
21/2/22 8:00,CWSS_BLK-B,2.87
21/2/22 8:00,CWSS_BLK-I,1.82
21/2/22 9:00,CWSS_BLK-CDE,20.7
21/2/22 9:00,CWSS_BLK-A,22.44
21/2/22 9:00,CWSS_BLK-B,21.66
21/2/22 9:00,CWSS_BLK-I,12.49
21/2/22 10:00,CWSS_BLK-B,50.75
21/2/22 10:00,CWSS_BLK-CDE,52.64
21/2/22 10:00,CWSS_BLK-A,56.64
21/2/22 10:00,CWSS_BLK-I,31.42
21/2/22 11:00,CWSS_BLK-B,85.63
21/2/22 11:00,CWSS_BLK-CDE,91.01
21/2/22 11:00,CWSS_BLK-I,57.89
21/2/22 11:00,CWSS_BLK-A,96.8
21/2/22 12:00,CWSS_BLK-A,112.83
21/2/22 12:00,CWSS_BLK-B,99.46
21/2/22 12:00,CWSS_BLK-CDE,106.36
21/2/22 12:00,CWSS_BLK-I,70.44
21/2/22 13:00,CWSS_BLK-B,82.95
21/2/22 13:00,CWSS_BLK-I,59.79
21/2/22 13:00,CWSS_BLK-A,95.43
21/2/22 13:00,CWSS_BLK-CDE,89.7
21/2/22 14:00,CWSS_BLK-I,57.72
21/2/22 14:00,CWSS_BLK-B,80.45
21/2/22 14:00,CWSS_BLK-CDE,84.64
21/2/22 14:00,CWSS_BLK-A,91.96
21/2/22 15:00,CWSS_BLK-CDE,97.69
21/2/22 15:00,CWSS_BLK-I,66.43
21/2/22 15:00,CWSS_BLK-A,102.88
21/2/22 15:00,CWSS_BLK-B,88.61
21/2/22 16:00,CWSS_BLK-CDE,74.14
21/2/22 16:00,CWSS_BLK-I,51.77
21/2/22 16:00,CWSS_BLK-B,68.01
21/2/22 16:00,CWSS_BLK-A,78.43
21/2/22 17:00,CWSS_BLK-A,38.95
21/2/22 17:00,CWSS_BLK-I,26.11
21/2/22 17:00,CWSS_BLK-CDE,36.93
21/2/22 17:00,CWSS_BLK-B,33.67
21/2/22 18:00,CWSS_BLK-I,8.54
21/2/22 18:00,CWSS_BLK-A,13.15
21/2/22 18:00,CWSS_BLK-B,11.78
21/2/22 18:00,CWSS_BLK-CDE,12.19
21/2/22 19:00,CWSS_BLK-A,9.73
21/2/22 19:00,CWSS_BLK-I,6.3
21/2/22 19:00,CWSS_BLK-CDE,9.09
21/2/22 19:00,CWSS_BLK-B,8.61
21/2/22 20:00,CWSS_BLK-I,0.54
21/2/22 20:00,CWSS_BLK-A,0.83
21/2/22 20:00,CWSS_BLK-CDE,0.8
21/2/22 20:00,CWSS_BLK-B,0.74
21/2/22 21:00,CWSS_BLK-B,0
21/2/22 21:00,CWSS_BLK-A,0
21/2/22 21:00,CWSS_BLK-I,0
21/2/22 21:00,CWSS_BLK-CDE,0
